candidate_ref,instrument,item_id,response,score,error_code,criterion,corrector_ref,session_date
CL-2026-0002,FR-MAI/standard,FR-MAI-0-SYNT,2,,,,COR-01,2026-09-15
CL-2026-0002,FR-MAI/standard,FR-MAI-0-ARGU,2,,,,COR-01,2026-09-15
CL-2026-0002,FR-MAI/standard,FR-MAI-LANG-01,B,1,,,COR-01,2026-09-15
CL-2026-0002,FR-MAI/standard,FR-MAI-LANG-02,A,1,,,COR-01,2026-09-15
CL-2026-0002,FR-MAI/standard,FR-MAI-LANG-03,B,1,,,COR-01,2026-09-15
CL-2026-0002,FR-MAI/standard,FR-MAI-LANG-05,B,1,,,COR-01,2026-09-15
CL-2026-0002,FR-MAI/standard,FR-MAI-LANG-06,B,1,,,COR-01,2026-09-15
CL-2026-0002,FR-MAI/standard,FR-MAI-LANG-08,A,1,,,COR-01,2026-09-15
CL-2026-0002,FR-MAI/standard,FR-MAI-LEXA-01,B,1,,,COR-01,2026-09-15
CL-2026-0002,FR-MAI/standard,FR-MAI-LEXA-07,,2,,,COR-01,2026-09-15
CL-2026-0002,FR-MAI/standard,FR-MAI-LEXA-04,B,1,,,COR-01,2026-09-15
CL-2026-0002,FR-MAI/standard,FR-MAI-LEXA-08,,0,FR-ERR-LEXIQUE,,COR-01,2026-09-15
CL-2026-0002,FR-MAI/standard,FR-MAI-COMPA-01,A,1,,,COR-01,2026-09-15
CL-2026-0002,FR-MAI/standard,FR-MAI-COMPA-07,,2,,,COR-01,2026-09-15
CL-2026-0002,FR-MAI/standard,FR-MAI-COMPA-04,A,1,,,COR-01,2026-09-15
CL-2026-0002,FR-MAI/standard,FR-MAI-COMPA-08,,0,FR-ERR-CONNECT,,COR-01,2026-09-15
CL-2026-0002,FR-MAI/standard,FR-MAI-SYNT-02,,0,FR-ERR-DEFORM,,COR-01,2026-09-15
CL-2026-0002,FR-MAI/standard,FR-MAI-ARGU-02,,0,FR-ERR-CONNECT,,COR-01,2026-09-15
CL-2026-0002,PHI/standard,PHI-0-NOT,3,,,,COR-01,2026-09-15
CL-2026-0002,PHI/standard,PHI-0-PROB,2,,,,COR-01,2026-09-15
CL-2026-0002,PHI/standard,PHI-0-ARGU,3,,,,COR-01,2026-09-15
CL-2026-0002,PHI/standard,PHI-0-TEXT,1,,,,COR-01,2026-09-15
CL-2026-0002,PHI/standard,PHI-0-DISS,2,,,,COR-01,2026-09-15
CL-2026-0002,PHI/standard,PHI-T-REP-01,A,1,,,COR-01,2026-09-15
CL-2026-0002,PHI/standard,PHI-T-REP-02,A,1,,,COR-01,2026-09-15
CL-2026-0002,PHI/standard,PHI-T-REP-03,A,1,,,COR-01,2026-09-15
CL-2026-0002,PHI/standard,PHI-T-REP-04,A,1,,,COR-01,2026-09-15
CL-2026-0002,PHI/standard,PHI-T-REP-05,B,0,,,COR-01,2026-09-15
CL-2026-0002,PHI/standard,PHI-T-REP-06,B,0,,,COR-01,2026-09-15
CL-2026-0002,PHI/standard,PHI-T-NOT-01,B,1,,,COR-01,2026-09-15
CL-2026-0002,PHI/standard,PHI-T-NOT-05,A,1,,,COR-01,2026-09-15
CL-2026-0002,PHI/standard,PHI-T-NOT-09,,2,,,COR-01,2026-09-15
CL-2026-0002,PHI/standard,PHI-T-NOT-10,,0,PHI-ERR-DEF,,COR-01,2026-09-15
CL-2026-0002,PHI/standard,PHI-T-ARGU-01,B,1,,,COR-01,2026-09-15
CL-2026-0002,PHI/standard,PHI-T-ARGU-05,,2,,,COR-01,2026-09-15
CL-2026-0002,PHI/standard,PHI-T-ARGU-03,B,1,,,COR-01,2026-09-15
CL-2026-0002,PHI/standard,PHI-T-ARGU-06,,0,PHI-ERR-ARG-INVAL,,COR-01,2026-09-15
CL-2026-0002,PHI/standard,PHI-T-PROB-05,B,1,,,COR-01,2026-09-15
CL-2026-0002,PHI/standard,PHI-T-PROB-06,B,1,,,COR-01,2026-09-15
CL-2026-0002,PHI/standard,PHI-T-PROB-07,B,1,,,COR-01,2026-09-15
CL-2026-0002,PHI/standard,PHI-T-PROB-01,,1,PHI-ERR-PROBLEME,,COR-01,2026-09-15
CL-2026-0002,PHI/standard,PHI-T-PROB-03,,0,PHI-ERR-PROBLEME,,COR-01,2026-09-15
CL-2026-0002,PHI/standard,PHI-T-TEXT-02,,0,PHI-ERR-PARAPHRASE,,COR-01,2026-09-15
CL-2026-0002,PHI/standard,PHI-T-DISS-02,,0,PHI-ERR-INTRO,,COR-01,2026-09-15
CL-2026-0002,TC-ES/TLE,TC-ES-0-DEM,3,,,,COR-01,2026-09-15
CL-2026-0002,TC-ES/TLE,TC-ES-0-CLIM,3,,,,COR-01,2026-09-15
CL-2026-0002,TC-ES/TLE,TC-ES-0-ENER,2,,,,COR-01,2026-09-15
CL-2026-0002,TC-ES/TLE,TC-ES-0-INFO,3,,,,COR-01,2026-09-15
CL-2026-0002,TC-ES/TLE,TC-2-DEM-01,B,1,,,COR-01,2026-09-15
CL-2026-0002,TC-ES/TLE,TC-2-DEM-02,B,1,,,COR-01,2026-09-15
CL-2026-0002,TC-ES/TLE,TC-2-DEM-03,,2,,,COR-01,2026-09-15
CL-2026-0002,TC-ES/TLE,TC-2-DEM-04,B,1,,,COR-01,2026-09-15
CL-2026-0002,TC-ES/TLE,TC-T-CLIM-01,B,1,,,COR-01,2026-09-15
CL-2026-0002,TC-ES/TLE,TC-T-CLIM-03,,2,,,COR-01,2026-09-15
CL-2026-0002,TC-ES/TLE,TC-T-CLIM-02,B,1,,,COR-01,2026-09-15
CL-2026-0002,TC-ES/TLE,TC-T-CLIM-04,,1,TC-ERR-MODELE,,COR-01,2026-09-15
CL-2026-0002,TC-ES/TLE,TC-T-CLIM-05,,0,TC-ERR-MODELE,,COR-01,2026-09-15
CL-2026-0002,TC-ES/TLE,TC-T-ENER-01,B,1,,,COR-01,2026-09-15
CL-2026-0002,TC-ES/TLE,TC-T-ENER-03,,2,,,COR-01,2026-09-15
CL-2026-0002,TC-ES/TLE,TC-T-ENER-02,A,0,,,COR-01,2026-09-15
CL-2026-0002,TC-ES/TLE,TC-T-ENER-04,,0,TC-ERR-VOCAB-SCI,,COR-01,2026-09-15
CL-2026-0002,TC-ES/TLE,TC-T-INFO-01,B,1,,,COR-01,2026-09-15
CL-2026-0002,TC-ES/TLE,TC-T-INFO-03,,2,,,COR-01,2026-09-15
CL-2026-0002,TC-ES/TLE,TC-T-INFO-02,B,1,,,COR-01,2026-09-15
CL-2026-0002,TC-ES/TLE,TC-T-INFO-04,,0,TC-ERR-MODELE,,COR-01,2026-09-15
CL-2026-0002,TC-ES/TLE,TC-T-INFO-05,A,0,,,COR-01,2026-09-15
CL-2026-0002,TC-ES/TLE,TC-2-DEM-05,,1,TC-ERR-VARIABLE,,COR-01,2026-09-15
CL-2026-0002,TC-ES/TLE,TC-2-DEM-06,,0,TC-ERR-UNITE,,COR-01,2026-09-15
CL-2026-0002,MATH-EA/SPE,MATH-EA-0-AUTO,3,,,,COR-01,2026-09-15
CL-2026-0002,MATH-EA/SPE,MATH-EA-0-AUTOG,3,,,,COR-01,2026-09-15
CL-2026-0002,MATH-EA/SPE,MATH-EA-0-PROBA,3,,,,COR-01,2026-09-15
CL-2026-0002,MATH-EA/SPE,MATH-EA-0-EXACT,3,,,,COR-01,2026-09-15
CL-2026-0002,MATH-EA/SPE,MATH-EA-0-RAIS,3,,,,COR-01,2026-09-15
CL-2026-0002,MATH-EA/SPE,MEA-1-AUTO-07,A,1,,,COR-01,2026-09-15
CL-2026-0002,MATH-EA/SPE,MEA-1-AUTOG-07,A,0,,,COR-01,2026-09-15
CL-2026-0002,MATH-EA/SPE,MEA-1-EXACT-01,,2,,,COR-01,2026-09-15
CL-2026-0002,MATH-EA/SPE,MEA-1-EXACT-02,,0,MATH-ERR-ORDRE-GRANDEUR,,COR-01,2026-09-15
CL-2026-0002,MATH-EA/SPE,MEA-1-AUTO-01,A,1,,,COR-01,2026-09-15
CL-2026-0002,MATH-EA/SPE,MEA-1-AUTO-02,B,1,,,COR-01,2026-09-15
CL-2026-0002,MATH-EA/SPE,MEA-1-AUTO-03,A,0,,,COR-01,2026-09-15
CL-2026-0002,MATH-EA/SPE,MEA-1-AUTO-08,A,0,,,COR-01,2026-09-15
CL-2026-0002,MATH-EA/SPE,MEA-1-AUTO-04,D,1,,,COR-01,2026-09-15
CL-2026-0002,MATH-EA/SPE,MEA-1-AUTO-05,A,1,,,COR-01,2026-09-15
CL-2026-0002,MATH-EA/SPE,MEA-1-AUTO-06,A,0,,,COR-01,2026-09-15
CL-2026-0002,MATH-EA/SPE,MEA-1-AUTOG-01,C,1,,,COR-01,2026-09-15
CL-2026-0002,MATH-EA/SPE,MEA-1-AUTOG-02,A,1,,,COR-01,2026-09-15
CL-2026-0002,MATH-EA/SPE,MEA-1-AUTOG-03,A,0,,,COR-01,2026-09-15
CL-2026-0002,MATH-EA/SPE,MEA-1-AUTOG-04,C,1,,,COR-01,2026-09-15
CL-2026-0002,MATH-EA/SPE,MEA-1-AUTOG-05,B,1,,,COR-01,2026-09-15
CL-2026-0002,MATH-EA/SPE,MEA-1-AUTOG-06,A,0,,,COR-01,2026-09-15
CL-2026-0002,MATH-EA/SPE,MEA-1-EXACT-03,,2,,,COR-01,2026-09-15
CL-2026-0002,MATH-EA/SPE,MEA-1-EXACT-04,,0,MATH-ERR-ORDRE-GRANDEUR,,COR-01,2026-09-15
CL-2026-0002,MATH-EA/SPE,MEA-1-PROBA-01,,2,,,COR-01,2026-09-15
CL-2026-0002,MATH-EA/SPE,MEA-1-PROBA-02,,0,MATH-ERR-CONDITIONNELLE,,COR-01,2026-09-15
CL-2026-0002,MATH-EA/SPE,MEA-1-PROBA-03,,2,,,COR-01,2026-09-15
CL-2026-0002,MATH-EA/SPE,MEA-1-PROBA-04,,0,MATH-ERR-CONDITIONNELLE,,COR-01,2026-09-15
CL-2026-0002,MATH-EA/SPE,MEA-1-ALGAN-01,,2,,,COR-01,2026-09-15
CL-2026-0002,MATH-EA/SPE,MEA-1-ALGAN-02,,0,MATH-ERR-SIGNE-PRODUIT,,COR-01,2026-09-15
CL-2026-0002,MATH-EA/SPE,MEA-1-ALGAN-03,,2,,,COR-01,2026-09-15
CL-2026-0002,MATH-EA/SPE,MEA-1-ALGAN-04,,0,MATH-ERR-CALCUL-EXACT,,COR-01,2026-09-15
CL-2026-0002,MATH-EA/SPE,MEA-1-GEOM-01,,2,,,COR-01,2026-09-15
CL-2026-0002,MATH-EA/SPE,MEA-1-GEOM-02,,0,MATH-ERR-JUSTIF-ABSENTE,,COR-01,2026-09-15
CL-2026-0002,MATH-EA/SPE,MEA-1-GEOM-03,,2,,,COR-01,2026-09-15
CL-2026-0002,MATH-EA/SPE,MEA-1-GEOM-04,,0,MATH-ERR-CALCUL-EXACT,,COR-01,2026-09-15
CL-2026-0002,MATH-EA/SPE,MEA-1-RAIS-02,,2,,,COR-01,2026-09-15
CL-2026-0002,MATH-EA/SPE,MEA-1-RAIS-03,,0,MATH-ERR-SIGNE-PRODUIT,,COR-01,2026-09-15
CL-2026-0002,EDS-MATH/NT,EDS-MATH-0-CALC,3,,,,COR-01,2026-09-15
CL-2026-0002,EDS-MATH/NT,EDS-MATH-0-FONC,3,,,,COR-01,2026-09-15
CL-2026-0002,EDS-MATH/NT,EDS-MATH-0-SUIT,2,,,,COR-01,2026-09-15
CL-2026-0002,EDS-MATH/NT,EDS-MATH-0-PROB,3,,,,COR-01,2026-09-15
CL-2026-0002,EDS-MATH/NT,EDS-MATH-0-RAIS,3,,,,COR-01,2026-09-15
CL-2026-0002,EDS-MATH/NT,MATH-2-CALC-01,A,1,,,COR-01,2026-09-15
CL-2026-0002,EDS-MATH/NT,MATH-2-CALC-02,B,1,,,COR-01,2026-09-15
CL-2026-0002,EDS-MATH/NT,MATH-2-CALC-03,A,1,,,COR-01,2026-09-15
CL-2026-0002,EDS-MATH/NT,MATH-2-CALC-04,B,1,,,COR-01,2026-09-15
CL-2026-0002,EDS-MATH/NT,MATH-2-CALC-05,B,1,,,COR-01,2026-09-15
CL-2026-0002,EDS-MATH/NT,MATH-2-CALC-06,B,1,,,COR-01,2026-09-15
CL-2026-0002,EDS-MATH/NT,MATH-1-FONC-01,A,1,,,COR-01,2026-09-15
CL-2026-0002,EDS-MATH/NT,MATH-1-FONC-02,A,1,,,COR-01,2026-09-15
CL-2026-0002,EDS-MATH/NT,MATH-1-FONC-03,A,1,,,COR-01,2026-09-15
CL-2026-0002,EDS-MATH/NT,MATH-1-FONC-04,B,1,,,COR-01,2026-09-15
CL-2026-0002,EDS-MATH/NT,MATH-1-FONC-05,B,0,,,COR-01,2026-09-15
CL-2026-0002,EDS-MATH/NT,MATH-1-FONC-06,B,0,,,COR-01,2026-09-15
CL-2026-0002,EDS-MATH/NT,MATH-1-SUIT-01,A,1,,,COR-01,2026-09-15
CL-2026-0002,EDS-MATH/NT,MATH-1-SUIT-02,B,1,,,COR-01,2026-09-15
CL-2026-0002,EDS-MATH/NT,MATH-1-SUIT-03,A,1,,,COR-01,2026-09-15
CL-2026-0002,EDS-MATH/NT,MATH-1-SUIT-04,B,1,,,COR-01,2026-09-15
CL-2026-0002,EDS-MATH/NT,MATH-1-SUIT-05,A,1,,,COR-01,2026-09-15
CL-2026-0002,EDS-MATH/NT,MATH-1-SUIT-06,A,1,,,COR-01,2026-09-15
CL-2026-0002,EDS-MATH/NT,MATH-1-PROB-01,A,1,,,COR-01,2026-09-15
CL-2026-0002,EDS-MATH/NT,MATH-1-PROB-02,A,1,,,COR-01,2026-09-15
CL-2026-0002,EDS-MATH/NT,MATH-1-PROB-03,B,1,,,COR-01,2026-09-15
CL-2026-0002,EDS-MATH/NT,MATH-1-PROB-04,B,1,,,COR-01,2026-09-15
CL-2026-0002,EDS-MATH/NT,MATH-1-PROB-05,A,1,,,COR-01,2026-09-15
CL-2026-0002,EDS-MATH/NT,MATH-1-PROB-06,B,1,,,COR-01,2026-09-15
CL-2026-0002,EDS-MATH/NT,MATH-T-SUIT-09,B,0,,,COR-01,2026-09-15
CL-2026-0002,EDS-MATH/NT,MATH-T-SUIT-11,,0,MATH-ERR-RECURRENCE,,COR-01,2026-09-15
CL-2026-0002,EDS-MATH/NT,MATH-T-SUIT-12,,0,MATH-ERR-RAISON,,COR-01,2026-09-15
CL-2026-0002,EDS-MATH/NT,MATH-T-PROB-10,,0,MATH-ERR-CALC-NUM,,COR-01,2026-09-15
CL-2026-0002,EDS-MATH/NT,MATH-T-PROB-12,,0,MATH-ERR-CALC-NUM,,COR-01,2026-09-15
CL-2026-0002,EDS-MATH/NT,MATH-T-GEO-05,A,1,,,COR-01,2026-09-15
CL-2026-0002,EDS-MATH/NT,MATH-T-GEO-07,,2,,,COR-01,2026-09-15
CL-2026-0002,EDS-MATH/NT,MATH-T-GEO-06,A,1,,,COR-01,2026-09-15
CL-2026-0002,EDS-MATH/NT,MATH-T-GEO-08,,0,MATH-ERR-VECTEUR,,COR-01,2026-09-15
CL-2026-0002,EDS-MATH/NT,MATH-T-ANA-01,A,1,,,COR-01,2026-09-15
CL-2026-0002,EDS-MATH/NT,MATH-T-ANA-03,,2,,,COR-01,2026-09-15
CL-2026-0002,EDS-MATH/NT,MATH-T-ANA-02,B,0,,,COR-01,2026-09-15
CL-2026-0002,EDS-MATH/NT,MATH-T-ANA-04,,0,MATH-ERR-LIMITE,,COR-01,2026-09-15
CL-2026-0002,EDS-MATH/NT,MATH-1-ALGO-01,A,1,,,COR-01,2026-09-15
CL-2026-0002,EDS-MATH/NT,MATH-1-ALGO-02,,2,,,COR-01,2026-09-15
CL-2026-0002,EDS-MATH/NT,MATH-T-ALGO-03,B,1,,,COR-01,2026-09-15
CL-2026-0002,EDS-MATH/NT,MATH-T-ALGO-04,,0,MATH-ERR-PYTHON,,COR-01,2026-09-15
CL-2026-0002,EDS-MATH/NT,MATH-T-RAIS-05,,0,MATH-ERR-RECURRENCE,,COR-01,2026-09-15
CL-2026-0002,EDS-MATH/NT,MATH-T-RAIS-06,,0,MATH-ERR-RECURRENCE,,COR-01,2026-09-15
CL-2026-0002,EDS-SES/NT,EDS-SES-0-STAT,2,,,,COR-01,2026-09-15
CL-2026-0002,EDS-SES/NT,EDS-SES-0-ECO,2,,,,COR-01,2026-09-15
CL-2026-0002,EDS-SES/NT,EDS-SES-0-SOC,3,,,,COR-01,2026-09-15
CL-2026-0002,EDS-SES/NT,EDS-SES-0-DOCU,2,,,,COR-01,2026-09-15
CL-2026-0002,EDS-SES/NT,EDS-SES-0-RAIS,2,,,,COR-01,2026-09-15
CL-2026-0002,EDS-SES/NT,SES-2-STAT-01,B,1,,,COR-01,2026-09-15
CL-2026-0002,EDS-SES/NT,SES-2-STAT-02,B,1,,,COR-01,2026-09-15
CL-2026-0002,EDS-SES/NT,SES-2-STAT-03,C,1,,,COR-01,2026-09-15
CL-2026-0002,EDS-SES/NT,SES-2-STAT-04,D,1,,,COR-01,2026-09-15
CL-2026-0002,EDS-SES/NT,SES-2-STAT-05,,2,,,COR-01,2026-09-15
CL-2026-0002,EDS-SES/NT,SES-2-STAT-06,,1,SES-ERR-POINT-PCT,,COR-01,2026-09-15
CL-2026-0002,EDS-SES/NT,SES-1-ECO-01,B,1,,,COR-01,2026-09-15
CL-2026-0002,EDS-SES/NT,SES-1-ECO-03,,2,,,COR-01,2026-09-15
CL-2026-0002,EDS-SES/NT,SES-1-ECO-02,A,0,,,COR-01,2026-09-15
CL-2026-0002,EDS-SES/NT,SES-1-SOC-01,A,1,,,COR-01,2026-09-15
CL-2026-0002,EDS-SES/NT,SES-1-SOC-03,,2,,,COR-01,2026-09-15
CL-2026-0002,EDS-SES/NT,SES-1-SOC-02,A,0,,,COR-01,2026-09-15
CL-2026-0002,EDS-SES/NT,SES-T-ECO-04,,0,SES-ERR-MECANISME,,COR-01,2026-09-15
CL-2026-0002,EDS-SES/NT,SES-T-SOC-04,,0,SES-ERR-MECANISME,,COR-01,2026-09-15
CL-2026-0002,EDS-SES/NT,SES-T-POL-03,A,1,,,COR-01,2026-09-15
CL-2026-0002,EDS-SES/NT,SES-1-POL-05,,2,,,COR-01,2026-09-15
CL-2026-0002,EDS-SES/NT,SES-1-POL-06,A,0,,,COR-01,2026-09-15
CL-2026-0002,EDS-SES/NT,SES-T-POL-04,,0,SES-ERR-MECANISME,,COR-01,2026-09-15
CL-2026-0002,EDS-SES/NT,SES-1-MOB-05,B,1,,,COR-01,2026-09-15
CL-2026-0002,EDS-SES/NT,SES-1-MOB-01,,2,,,COR-01,2026-09-15
CL-2026-0002,EDS-SES/NT,SES-1-MOB-06,A,0,,,COR-01,2026-09-15
CL-2026-0002,EDS-SES/NT,SES-1-MOB-02,,0,SES-ERR-MECANISME,,COR-01,2026-09-15
CL-2026-0002,EDS-SES/NT,SES-T-DOCU-04,,0,SES-ERR-DOC-PRES,,COR-01,2026-09-15
CL-2026-0002,EDS-SES/NT,SES-T-RAIS-03,,0,SES-ERR-DONNEE,,COR-01,2026-09-15
